plate	cycle	well	tile	z	channel
1	6	B2	32	0	561_nm_Ex_-_2
1	6	B2	32	0	638_nm_Ex_-_1
1	6	B2	32	0	638_nm_Ex_-_2
1	6	B2	33	0	405_nm_Ex
1	6	B2	33	0	561_nm_Ex_-_1
1	6	B2	33	0	561_nm_Ex_-_2
1	6	B2	33	0	638_nm_Ex_-_1
1	6	B2	33	0	638_nm_Ex_-_2
1	6	B2	34	0	405_nm_Ex
1	6	B2	34	0	561_nm_Ex_-_1
1	6	B2	34	0	561_nm_Ex_-_2
1	6	B2	34	0	638_nm_Ex_-_1
1	6	B2	34	0	638_nm_Ex_-_2
1	6	B2	35	0	405_nm_Ex
1	6	B2	35	0	561_nm_Ex_-_1
1	6	B2	35	0	561_nm_Ex_-_2
1	6	B2	35	0	638_nm_Ex_-_1
1	6	B2	35	0	638_nm_Ex_-_2
1	6	B2	36	0	405_nm_Ex
1	6	B2	36	0	561_nm_Ex_-_1
1	6	B2	36	0	561_nm_Ex_-_2
1	6	B2	36	0	638_nm_Ex_-_1
1	6	B2	36	0	638_nm_Ex_-_2
1	6	B2	37	0	405_nm_Ex
1	6	B2	37	0	561_nm_Ex_-_1
1	6	B2	37	0	561_nm_Ex_-_2
1	6	B2	37	0	638_nm_Ex_-_1
1	6	B2	37	0	638_nm_Ex_-_2
1	6	B2	38	0	405_nm_Ex
1	6	B2	38	0	561_nm_Ex_-_1
1	6	B2	38	0	561_nm_Ex_-_2
1	6	B2	38	0	638_nm_Ex_-_1
1	6	B2	38	0	638_nm_Ex_-_2
1	6	B2	39	0	405_nm_Ex
1	6	B2	39	0	561_nm_Ex_-_1
1	6	B2	39	0	561_nm_Ex_-_2
1	6	B2	39	0	638_nm_Ex_-_1
1	6	B2	39	0	638_nm_Ex_-_2
1	6	B2	40	0	405_nm_Ex
1	6	B2	40	0	561_nm_Ex_-_1
1	6	B2	40	0	561_nm_Ex_-_2
1	6	B2	40	0	638_nm_Ex_-_1
1	6	B2	40	0	638_nm_Ex_-_2
1	6	B2	41	0	405_nm_Ex
1	6	B2	41	0	561_nm_Ex_-_1
1	6	B2	41	0	561_nm_Ex_-_2
1	6	B2	41	0	638_nm_Ex_-_1
1	6	B2	41	0	638_nm_Ex_-_2
1	6	B2	42	0	405_nm_Ex
1	6	B2	42	0	561_nm_Ex_-_1
1	6	B2	42	0	561_nm_Ex_-_2
1	6	B2	42	0	638_nm_Ex_-_1
1	6	B2	42	0	638_nm_Ex_-_2
1	6	B2	43	0	405_nm_Ex
1	6	B2	43	0	561_nm_Ex_-_1
1	6	B2	43	0	561_nm_Ex_-_2
1	6	B2	43	0	638_nm_Ex_-_1
1	6	B2	43	0	638_nm_Ex_-_2
1	6	B2	44	0	405_nm_Ex
1	6	B2	44	0	561_nm_Ex_-_1
1	6	B2	44	0	561_nm_Ex_-_2
1	6	B2	44	0	638_nm_Ex_-_1
1	6	B2	44	0	638_nm_Ex_-_2
1	6	B2	45	0	405_nm_Ex
1	6	B2	45	0	561_nm_Ex_-_1
1	6	B2	45	0	561_nm_Ex_-_2
1	6	B2	45	0	638_nm_Ex_-_1
1	6	B2	45	0	638_nm_Ex_-_2
1	6	B2	46	0	405_nm_Ex
1	6	B2	46	0	561_nm_Ex_-_1
1	6	B2	46	0	561_nm_Ex_-_2
1	6	B2	46	0	638_nm_Ex_-_1
1	6	B2	46	0	638_nm_Ex_-_2
1	6	B2	47	0	405_nm_Ex
1	6	B2	47	0	561_nm_Ex_-_1
1	6	B2	47	0	561_nm_Ex_-_2
1	6	B2	47	0	638_nm_Ex_-_1
1	6	B2	47	0	638_nm_Ex_-_2
1	6	B2	48	0	405_nm_Ex
1	6	B2	48	0	561_nm_Ex_-_1
1	6	B2	48	0	561_nm_Ex_-_2
1	6	B2	48	0	638_nm_Ex_-_1
1	6	B2	48	0	638_nm_Ex_-_2
1	6	B2	49	0	405_nm_Ex
1	6	B2	49	0	561_nm_Ex_-_1
1	6	B2	49	0	561_nm_Ex_-_2
1	6	B2	49	0	638_nm_Ex_-_1
1	6	B2	49	0	638_nm_Ex_-_2
1	6	B2	50	0	405_nm_Ex
1	6	B2	50	0	561_nm_Ex_-_1
1	6	B2	50	0	561_nm_Ex_-_2
1	6	B2	50	0	638_nm_Ex_-_1
1	6	B2	50	0	638_nm_Ex_-_2
1	6	B2	51	0	405_nm_Ex
1	6	B2	51	0	561_nm_Ex_-_1
1	6	B2	51	0	561_nm_Ex_-_2
1	6	B2	51	0	638_nm_Ex_-_1
1	6	B2	51	0	638_nm_Ex_-_2
1	6	B2	52	0	405_nm_Ex
1	6	B2	52	0	561_nm_Ex_-_1
1	6	B2	52	0	561_nm_Ex_-_2
1	6	B2	52	0	638_nm_Ex_-_1
1	6	B2	52	0	638_nm_Ex_-_2
1	6	B2	53	0	405_nm_Ex
1	6	B2	53	0	561_nm_Ex_-_1
1	6	B2	53	0	561_nm_Ex_-_2
1	6	B2	53	0	638_nm_Ex_-_1
1	6	B2	53	0	638_nm_Ex_-_2
1	6	B2	54	0	405_nm_Ex
1	6	B2	54	0	561_nm_Ex_-_1
1	6	B2	54	0	561_nm_Ex_-_2
1	6	B2	54	0	638_nm_Ex_-_1
1	6	B2	54	0	638_nm_Ex_-_2
1	6	B2	55	0	405_nm_Ex
1	6	B2	55	0	561_nm_Ex_-_1
1	6	B2	55	0	561_nm_Ex_-_2
1	6	B2	55	0	638_nm_Ex_-_1
1	6	B2	55	0	638_nm_Ex_-_2
1	6	B2	56	0	405_nm_Ex
1	6	B2	56	0	561_nm_Ex_-_1
1	6	B2	56	0	561_nm_Ex_-_2
1	6	B2	56	0	638_nm_Ex_-_1
1	6	B2	56	0	638_nm_Ex_-_2
1	6	B2	57	0	405_nm_Ex
1	6	B2	57	0	561_nm_Ex_-_1
1	6	B2	57	0	561_nm_Ex_-_2
1	6	B2	57	0	638_nm_Ex_-_1
1	6	B2	57	0	638_nm_Ex_-_2
1	6	B2	58	0	405_nm_Ex
1	6	B2	58	0	561_nm_Ex_-_1
1	6	B2	58	0	561_nm_Ex_-_2
1	6	B2	58	0	638_nm_Ex_-_1
1	6	B2	58	0	638_nm_Ex_-_2
1	6	B2	59	0	405_nm_Ex
1	6	B2	59	0	561_nm_Ex_-_1
1	6	B2	59	0	561_nm_Ex_-_2
1	6	B2	59	0	638_nm_Ex_-_1
1	6	B2	59	0	638_nm_Ex_-_2
1	6	B2	60	0	405_nm_Ex
1	6	B2	60	0	561_nm_Ex_-_1
1	6	B2	60	0	561_nm_Ex_-_2
1	6	B2	60	0	638_nm_Ex_-_1
1	6	B2	60	0	638_nm_Ex_-_2
1	6	B2	61	0	405_nm_Ex
1	6	B2	61	0	561_nm_Ex_-_1
1	6	B2	61	0	561_nm_Ex_-_2
1	6	B2	61	0	638_nm_Ex_-_1
1	6	B2	61	0	638_nm_Ex_-_2
1	6	B2	62	0	405_nm_Ex
1	6	B2	62	0	561_nm_Ex_-_1
1	6	B2	62	0	561_nm_Ex_-_2
1	6	B2	62	0	638_nm_Ex_-_1
1	6	B2	62	0	638_nm_Ex_-_2
1	6	B2	63	0	405_nm_Ex
1	6	B2	63	0	561_nm_Ex_-_1
1	6	B2	63	0	561_nm_Ex_-_2
1	6	B2	63	0	638_nm_Ex_-_1
1	6	B2	63	0	638_nm_Ex_-_2
1	6	B2	64	0	405_nm_Ex
1	6	B2	64	0	561_nm_Ex_-_1
1	6	B2	64	0	561_nm_Ex_-_2
1	6	B2	64	0	638_nm_Ex_-_1
1	6	B2	64	0	638_nm_Ex_-_2
1	6	B2	65	0	405_nm_Ex
1	6	B2	65	0	561_nm_Ex_-_1
1	6	B2	65	0	561_nm_Ex_-_2
1	6	B2	65	0	638_nm_Ex_-_1
1	6	B2	65	0	638_nm_Ex_-_2
1	6	B2	66	0	405_nm_Ex
1	6	B2	66	0	561_nm_Ex_-_1
1	6	B2	66	0	561_nm_Ex_-_2
1	6	B2	66	0	638_nm_Ex_-_1
1	6	B2	66	0	638_nm_Ex_-_2
1	6	B2	67	0	405_nm_Ex
1	6	B2	67	0	561_nm_Ex_-_1
1	6	B2	67	0	561_nm_Ex_-_2
1	6	B2	67	0	638_nm_Ex_-_1
1	6	B2	67	0	638_nm_Ex_-_2
1	6	B2	68	0	405_nm_Ex
1	6	B2	68	0	561_nm_Ex_-_1
1	6	B2	68	0	561_nm_Ex_-_2
1	6	B2	68	0	638_nm_Ex_-_1
1	6	B2	68	0	638_nm_Ex_-_2
1	6	B2	69	0	405_nm_Ex
1	6	B2	69	0	561_nm_Ex_-_1
1	6	B2	69	0	561_nm_Ex_-_2
1	6	B2	69	0	638_nm_Ex_-_1
1	6	B2	69	0	638_nm_Ex_-_2
1	6	B2	70	0	405_nm_Ex
1	6	B2	70	0	561_nm_Ex_-_1
1	6	B2	70	0	561_nm_Ex_-_2
1	6	B2	70	0	638_nm_Ex_-_1
1	6	B2	70	0	638_nm_Ex_-_2
1	6	B2	71	0	405_nm_Ex
1	6	B2	71	0	561_nm_Ex_-_1
1	6	B2	71	0	561_nm_Ex_-_2
1	6	B2	71	0	638_nm_Ex_-_1
1	6	B2	71	0	638_nm_Ex_-_2
1	6	B2	72	0	405_nm_Ex
1	6	B2	72	0	561_nm_Ex_-_1
1	6	B2	72	0	561_nm_Ex_-_2
1	6	B2	72	0	638_nm_Ex_-_1
1	6	B2	72	0	638_nm_Ex_-_2
1	6	B2	73	0	405_nm_Ex
1	6	B2	73	0	561_nm_Ex_-_1
1	6	B2	73	0	561_nm_Ex_-_2
1	6	B2	73	0	638_nm_Ex_-_1
1	6	B2	73	0	638_nm_Ex_-_2
1	6	B2	74	0	405_nm_Ex
1	6	B2	74	0	561_nm_Ex_-_1
1	6	B2	74	0	561_nm_Ex_-_2
1	6	B2	74	0	638_nm_Ex_-_1
1	6	B2	74	0	638_nm_Ex_-_2
1	6	B2	75	0	405_nm_Ex
1	6	B2	75	0	561_nm_Ex_-_1
1	6	B2	75	0	561_nm_Ex_-_2
1	6	B2	75	0	638_nm_Ex_-_1
1	6	B2	75	0	638_nm_Ex_-_2
1	6	B2	76	0	405_nm_Ex
1	6	B2	76	0	561_nm_Ex_-_1
1	6	B2	76	0	561_nm_Ex_-_2
1	6	B2	76	0	638_nm_Ex_-_1
1	6	B2	76	0	638_nm_Ex_-_2
1	6	B2	77	0	405_nm_Ex
1	6	B2	77	0	561_nm_Ex_-_1
1	6	B2	77	0	561_nm_Ex_-_2
1	6	B2	77	0	638_nm_Ex_-_1
1	6	B2	77	0	638_nm_Ex_-_2
1	6	B2	78	0	405_nm_Ex
1	6	B2	78	0	561_nm_Ex_-_1
1	6	B2	78	0	561_nm_Ex_-_2
1	6	B2	78	0	638_nm_Ex_-_1
1	6	B2	78	0	638_nm_Ex_-_2
1	6	B2	79	0	405_nm_Ex
1	6	B2	79	0	561_nm_Ex_-_1
1	6	B2	79	0	561_nm_Ex_-_2
1	6	B2	79	0	638_nm_Ex_-_1
1	6	B2	79	0	638_nm_Ex_-_2
1	6	B2	80	0	405_nm_Ex
1	6	B2	80	0	561_nm_Ex_-_1
1	6	B2	80	0	561_nm_Ex_-_2
1	6	B2	80	0	638_nm_Ex_-_1
1	6	B2	80	0	638_nm_Ex_-_2
1	6	B2	81	0	405_nm_Ex
1	6	B2	81	0	561_nm_Ex_-_1
1	6	B2	81	0	561_nm_Ex_-_2
1	6	B2	81	0	638_nm_Ex_-_1
1	6	B2	81	0	638_nm_Ex_-_2
1	6	B2	82	0	405_nm_Ex
1	6	B2	82	0	561_nm_Ex_-_1
1	6	B2	82	0	561_nm_Ex_-_2
1	6	B2	82	0	638_nm_Ex_-_1
1	6	B2	82	0	638_nm_Ex_-_2
1	6	B2	83	0	405_nm_Ex
1	6	B2	83	0	561_nm_Ex_-_1
1	6	B2	83	0	561_nm_Ex_-_2
1	6	B2	83	0	638_nm_Ex_-_1
1	6	B2	83	0	638_nm_Ex_-_2
1	6	B2	84	0	405_nm_Ex
1	6	B2	84	0	561_nm_Ex_-_1
1	6	B2	84	0	561_nm_Ex_-_2
1	6	B2	84	0	638_nm_Ex_-_1
1	6	B2	84	0	638_nm_Ex_-_2
1	6	B2	85	0	405_nm_Ex
1	6	B2	85	0	561_nm_Ex_-_1
1	6	B2	85	0	561_nm_Ex_-_2
1	6	B2	85	0	638_nm_Ex_-_1
1	6	B2	85	0	638_nm_Ex_-_2
1	6	B2	86	0	405_nm_Ex
1	6	B2	86	0	561_nm_Ex_-_1
1	6	B2	86	0	561_nm_Ex_-_2
1	6	B2	86	0	638_nm_Ex_-_1
1	6	B2	86	0	638_nm_Ex_-_2
1	6	B2	87	0	405_nm_Ex
1	6	B2	87	0	561_nm_Ex_-_1
1	6	B2	87	0	561_nm_Ex_-_2
1	6	B2	87	0	638_nm_Ex_-_1
1	6	B2	87	0	638_nm_Ex_-_2
1	6	B2	88	0	405_nm_Ex
1	6	B2	88	0	561_nm_Ex_-_1
1	6	B2	88	0	561_nm_Ex_-_2
1	6	B2	88	0	638_nm_Ex_-_1
1	6	B2	88	0	638_nm_Ex_-_2
1	6	B2	89	0	405_nm_Ex
1	6	B2	89	0	561_nm_Ex_-_1
1	6	B2	89	0	561_nm_Ex_-_2
1	6	B2	89	0	638_nm_Ex_-_1
1	6	B2	89	0	638_nm_Ex_-_2
1	6	B2	90	0	405_nm_Ex
1	6	B2	90	0	561_nm_Ex_-_1
1	6	B2	90	0	561_nm_Ex_-_2
1	6	B2	90	0	638_nm_Ex_-_1
1	6	B2	90	0	638_nm_Ex_-_2
1	6	B2	91	0	405_nm_Ex
1	6	B2	91	0	561_nm_Ex_-_1
1	6	B2	91	0	561_nm_Ex_-_2
1	6	B2	91	0	638_nm_Ex_-_1
1	6	B2	91	0	638_nm_Ex_-_2
1	6	B2	92	0	405_nm_Ex
1	6	B2	92	0	561_nm_Ex_-_1
1	6	B2	92	0	561_nm_Ex_-_2
1	6	B2	92	0	638_nm_Ex_-_1
1	6	B2	92	0	638_nm_Ex_-_2
1	6	B2	93	0	405_nm_Ex
1	6	B2	93	0	561_nm_Ex_-_1
1	6	B2	93	0	561_nm_Ex_-_2
1	6	B2	93	0	638_nm_Ex_-_1
1	6	B2	93	0	638_nm_Ex_-_2
1	6	B3	0	0	405_nm_Ex
1	6	B3	0	0	561_nm_Ex_-_1
1	6	B3	0	0	561_nm_Ex_-_2
1	6	B3	0	0	638_nm_Ex_-_1
1	6	B3	0	0	638_nm_Ex_-_2
1	6	B3	1	0	405_nm_Ex
1	6	B3	1	0	561_nm_Ex_-_1
1	6	B3	1	0	561_nm_Ex_-_2
1	6	B3	1	0	638_nm_Ex_-_1
1	6	B3	1	0	638_nm_Ex_-_2
1	6	B3	2	0	405_nm_Ex
1	6	B3	2	0	561_nm_Ex_-_1
1	6	B3	2	0	561_nm_Ex_-_2
1	6	B3	2	0	638_nm_Ex_-_1
1	6	B3	2	0	638_nm_Ex_-_2
1	6	B3	3	0	405_nm_Ex
1	6	B3	3	0	561_nm_Ex_-_1
1	6	B3	3	0	561_nm_Ex_-_2
1	6	B3	3	0	638_nm_Ex_-_1
1	6	B3	3	0	638_nm_Ex_-_2
1	6	B3	4	0	405_nm_Ex
1	6	B3	4	0	561_nm_Ex_-_1
1	6	B3	4	0	561_nm_Ex_-_2
1	6	B3	4	0	638_nm_Ex_-_1
1	6	B3	4	0	638_nm_Ex_-_2
1	6	B3	5	0	405_nm_Ex
1	6	B3	5	0	561_nm_Ex_-_1
1	6	B3	5	0	561_nm_Ex_-_2
1	6	B3	5	0	638_nm_Ex_-_1
1	6	B3	5	0	638_nm_Ex_-_2
1	6	B3	6	0	405_nm_Ex
1	6	B3	6	0	561_nm_Ex_-_1
1	6	B3	6	0	561_nm_Ex_-_2
1	6	B3	6	0	638_nm_Ex_-_1
1	6	B3	6	0	638_nm_Ex_-_2
1	6	B3	7	0	405_nm_Ex
1	6	B3	7	0	561_nm_Ex_-_1
1	6	B3	7	0	561_nm_Ex_-_2
1	6	B3	7	0	638_nm_Ex_-_1
1	6	B3	7	0	638_nm_Ex_-_2
1	6	B3	8	0	405_nm_Ex
1	6	B3	8	0	561_nm_Ex_-_1
1	6	B3	8	0	561_nm_Ex_-_2
1	6	B3	8	0	638_nm_Ex_-_1
1	6	B3	8	0	638_nm_Ex_-_2
1	6	B3	9	0	405_nm_Ex
1	6	B3	9	0	561_nm_Ex_-_1
1	6	B3	9	0	561_nm_Ex_-_2
1	6	B3	9	0	638_nm_Ex_-_1
1	6	B3	9	0	638_nm_Ex_-_2
1	6	B3	10	0	405_nm_Ex
1	6	B3	10	0	561_nm_Ex_-_1
1	6	B3	10	0	561_nm_Ex_-_2
1	6	B3	10	0	638_nm_Ex_-_1
1	6	B3	10	0	638_nm_Ex_-_2
1	6	B3	11	0	405_nm_Ex
1	6	B3	11	0	561_nm_Ex_-_1
1	6	B3	11	0	561_nm_Ex_-_2
1	6	B3	11	0	638_nm_Ex_-_1
1	6	B3	11	0	638_nm_Ex_-_2
1	6	B3	12	0	405_nm_Ex
1	6	B3	12	0	561_nm_Ex_-_1
1	6	B3	12	0	561_nm_Ex_-_2
1	6	B3	12	0	638_nm_Ex_-_1
1	6	B3	12	0	638_nm_Ex_-_2
1	6	B3	13	0	405_nm_Ex
1	6	B3	13	0	561_nm_Ex_-_1
1	6	B3	13	0	561_nm_Ex_-_2
1	6	B3	13	0	638_nm_Ex_-_1
1	6	B3	13	0	638_nm_Ex_-_2
1	6	B3	14	0	405_nm_Ex
1	6	B3	14	0	561_nm_Ex_-_1
1	6	B3	14	0	561_nm_Ex_-_2
1	6	B3	14	0	638_nm_Ex_-_1
1	6	B3	14	0	638_nm_Ex_-_2
1	6	B3	15	0	405_nm_Ex
1	6	B3	15	0	561_nm_Ex_-_1
1	6	B3	15	0	561_nm_Ex_-_2
1	6	B3	15	0	638_nm_Ex_-_1
1	6	B3	15	0	638_nm_Ex_-_2
1	6	B3	16	0	405_nm_Ex
1	6	B3	16	0	561_nm_Ex_-_1
1	6	B3	16	0	561_nm_Ex_-_2
1	6	B3	16	0	638_nm_Ex_-_1
1	6	B3	16	0	638_nm_Ex_-_2
1	6	B3	17	0	405_nm_Ex
1	6	B3	17	0	561_nm_Ex_-_1
1	6	B3	17	0	561_nm_Ex_-_2
1	6	B3	17	0	638_nm_Ex_-_1
1	6	B3	17	0	638_nm_Ex_-_2
1	6	B3	18	0	405_nm_Ex
1	6	B3	18	0	561_nm_Ex_-_1
1	6	B3	18	0	561_nm_Ex_-_2
1	6	B3	18	0	638_nm_Ex_-_1
1	6	B3	18	0	638_nm_Ex_-_2
1	6	B3	19	0	405_nm_Ex
1	6	B3	19	0	561_nm_Ex_-_1
1	6	B3	19	0	561_nm_Ex_-_2
1	6	B3	19	0	638_nm_Ex_-_1
1	6	B3	19	0	638_nm_Ex_-_2
1	6	B3	20	0	405_nm_Ex
1	6	B3	20	0	561_nm_Ex_-_1
1	6	B3	20	0	561_nm_Ex_-_2
1	6	B3	20	0	638_nm_Ex_-_1
1	6	B3	20	0	638_nm_Ex_-_2
1	6	B3	21	0	405_nm_Ex
1	6	B3	21	0	561_nm_Ex_-_1
1	6	B3	21	0	561_nm_Ex_-_2
1	6	B3	21	0	638_nm_Ex_-_1
1	6	B3	21	0	638_nm_Ex_-_2
1	6	B3	22	0	405_nm_Ex
1	6	B3	22	0	561_nm_Ex_-_1
1	6	B3	22	0	561_nm_Ex_-_2
1	6	B3	22	0	638_nm_Ex_-_1
1	6	B3	22	0	638_nm_Ex_-_2
1	6	B3	23	0	405_nm_Ex
1	6	B3	23	0	561_nm_Ex_-_1
1	6	B3	23	0	561_nm_Ex_-_2
1	6	B3	23	0	638_nm_Ex_-_1
1	6	B3	23	0	638_nm_Ex_-_2
1	6	B3	24	0	405_nm_Ex
1	6	B3	24	0	561_nm_Ex_-_1
1	6	B3	24	0	561_nm_Ex_-_2
1	6	B3	24	0	638_nm_Ex_-_1
1	6	B3	24	0	638_nm_Ex_-_2
1	6	B3	25	0	405_nm_Ex
1	6	B3	25	0	561_nm_Ex_-_1
1	6	B3	25	0	561_nm_Ex_-_2
1	6	B3	25	0	638_nm_Ex_-_1
1	6	B3	25	0	638_nm_Ex_-_2
1	6	B3	26	0	405_nm_Ex
1	6	B3	26	0	561_nm_Ex_-_1
1	6	B3	26	0	561_nm_Ex_-_2
1	6	B3	26	0	638_nm_Ex_-_1
1	6	B3	26	0	638_nm_Ex_-_2
1	6	B3	27	0	405_nm_Ex
1	6	B3	27	0	561_nm_Ex_-_1
1	6	B3	27	0	561_nm_Ex_-_2
1	6	B3	27	0	638_nm_Ex_-_1
1	6	B3	27	0	638_nm_Ex_-_2
1	6	B3	28	0	405_nm_Ex
1	6	B3	28	0	561_nm_Ex_-_1
1	6	B3	28	0	561_nm_Ex_-_2
1	6	B3	28	0	638_nm_Ex_-_1
1	6	B3	28	0	638_nm_Ex_-_2
1	6	B3	29	0	405_nm_Ex
1	6	B3	29	0	561_nm_Ex_-_1
1	6	B3	29	0	561_nm_Ex_-_2
1	6	B3	29	0	638_nm_Ex_-_1
1	6	B3	29	0	638_nm_Ex_-_2
1	6	B3	30	0	405_nm_Ex
1	6	B3	30	0	561_nm_Ex_-_1
1	6	B3	30	0	561_nm_Ex_-_2
1	6	B3	30	0	638_nm_Ex_-_1
1	6	B3	30	0	638_nm_Ex_-_2
1	6	B3	31	0	405_nm_Ex
1	6	B3	31	0	561_nm_Ex_-_1
1	6	B3	31	0	561_nm_Ex_-_2
1	6	B3	31	0	638_nm_Ex_-_1
1	6	B3	31	0	638_nm_Ex_-_2
1	6	B3	32	0	405_nm_Ex
1	6	B3	32	0	561_nm_Ex_-_1
1	6	B3	32	0	561_nm_Ex_-_2
1	6	B3	32	0	638_nm_Ex_-_1
1	6	B3	32	0	638_nm_Ex_-_2
1	6	B3	33	0	405_nm_Ex
1	6	B3	33	0	561_nm_Ex_-_1
1	6	B3	33	0	561_nm_Ex_-_2
1	6	B3	33	0	638_nm_Ex_-_1
1	6	B3	33	0	638_nm_Ex_-_2
1	6	B3	34	0	405_nm_Ex
1	6	B3	34	0	561_nm_Ex_-_1
1	6	B3	34	0	561_nm_Ex_-_2
1	6	B3	34	0	638_nm_Ex_-_1
1	6	B3	34	0	638_nm_Ex_-_2
1	6	B3	35	0	405_nm_Ex
1	6	B3	35	0	561_nm_Ex_-_1
1	6	B3	35	0	561_nm_Ex_-_2
1	6	B3	35	0	638_nm_Ex_-_1
1	6	B3	35	0	638_nm_Ex_-_2
1	6	B3	36	0	405_nm_Ex
1	6	B3	36	0	561_nm_Ex_-_1
1	6	B3	36	0	561_nm_Ex_-_2
1	6	B3	36	0	638_nm_Ex_-_1
1	6	B3	36	0	638_nm_Ex_-_2
1	6	B3	37	0	405_nm_Ex
1	6	B3	37	0	561_nm_Ex_-_1
1	6	B3	37	0	561_nm_Ex_-_2
1	6	B3	37	0	638_nm_Ex_-_1
1	6	B3	37	0	638_nm_Ex_-_2
1	6	B3	38	0	405_nm_Ex
1	6	B3	38	0	561_nm_Ex_-_1
1	6	B3	38	0	561_nm_Ex_-_2
1	6	B3	38	0	638_nm_Ex_-_1
1	6	B3	38	0	638_nm_Ex_-_2
1	6	B3	39	0	405_nm_Ex
1	6	B3	39	0	561_nm_Ex_-_1
1	6	B3	39	0	561_nm_Ex_-_2
1	6	B3	39	0	638_nm_Ex_-_1
1	6	B3	39	0	638_nm_Ex_-_2
1	6	B3	40	0	405_nm_Ex
1	6	B3	40	0	561_nm_Ex_-_1
1	6	B3	40	0	561_nm_Ex_-_2
1	6	B3	40	0	638_nm_Ex_-_1
1	6	B3	40	0	638_nm_Ex_-_2
1	6	B3	41	0	405_nm_Ex
1	6	B3	41	0	561_nm_Ex_-_1
1	6	B3	41	0	561_nm_Ex_-_2
1	6	B3	41	0	638_nm_Ex_-_1
1	6	B3	41	0	638_nm_Ex_-_2
1	6	B3	42	0	405_nm_Ex
1	6	B3	42	0	561_nm_Ex_-_1
1	6	B3	42	0	561_nm_Ex_-_2
1	6	B3	42	0	638_nm_Ex_-_1
1	6	B3	42	0	638_nm_Ex_-_2
1	6	B3	43	0	405_nm_Ex
1	6	B3	43	0	561_nm_Ex_-_1
1	6	B3	43	0	561_nm_Ex_-_2
1	6	B3	43	0	638_nm_Ex_-_1
1	6	B3	43	0	638_nm_Ex_-_2
1	6	B3	44	0	405_nm_Ex
1	6	B3	44	0	561_nm_Ex_-_1
1	6	B3	44	0	561_nm_Ex_-_2
1	6	B3	44	0	638_nm_Ex_-_1
1	6	B3	44	0	638_nm_Ex_-_2
1	6	B3	45	0	405_nm_Ex
1	6	B3	45	0	561_nm_Ex_-_1
1	6	B3	45	0	561_nm_Ex_-_2
1	6	B3	45	0	638_nm_Ex_-_1
1	6	B3	45	0	638_nm_Ex_-_2
1	6	B3	46	0	405_nm_Ex
1	6	B3	46	0	561_nm_Ex_-_1
1	6	B3	46	0	561_nm_Ex_-_2
1	6	B3	46	0	638_nm_Ex_-_1
1	6	B3	46	0	638_nm_Ex_-_2
1	6	B3	47	0	405_nm_Ex
1	6	B3	47	0	561_nm_Ex_-_1
1	6	B3	47	0	561_nm_Ex_-_2
1	6	B3	47	0	638_nm_Ex_-_1
1	6	B3	47	0	638_nm_Ex_-_2
1	6	B3	48	0	405_nm_Ex
1	6	B3	48	0	561_nm_Ex_-_1
1	6	B3	48	0	561_nm_Ex_-_2
1	6	B3	48	0	638_nm_Ex_-_1
1	6	B3	48	0	638_nm_Ex_-_2
1	6	B3	49	0	405_nm_Ex
1	6	B3	49	0	561_nm_Ex_-_1
1	6	B3	49	0	561_nm_Ex_-_2
1	6	B3	49	0	638_nm_Ex_-_1
1	6	B3	49	0	638_nm_Ex_-_2
1	6	B3	50	0	405_nm_Ex
1	6	B3	50	0	561_nm_Ex_-_1
1	6	B3	50	0	561_nm_Ex_-_2
1	6	B3	50	0	638_nm_Ex_-_1
1	6	B3	50	0	638_nm_Ex_-_2
1	6	B3	51	0	405_nm_Ex
1	6	B3	51	0	561_nm_Ex_-_1
1	6	B3	51	0	561_nm_Ex_-_2
1	6	B3	51	0	638_nm_Ex_-_1
1	6	B3	51	0	638_nm_Ex_-_2
1	6	B3	52	0	405_nm_Ex
1	6	B3	52	0	561_nm_Ex_-_1
1	6	B3	52	0	561_nm_Ex_-_2
1	6	B3	52	0	638_nm_Ex_-_1
1	6	B3	52	0	638_nm_Ex_-_2
1	6	B3	53	0	405_nm_Ex
1	6	B3	53	0	561_nm_Ex_-_1
1	6	B3	53	0	561_nm_Ex_-_2
1	6	B3	53	0	638_nm_Ex_-_1
1	6	B3	53	0	638_nm_Ex_-_2
1	6	B3	54	0	405_nm_Ex
1	6	B3	54	0	561_nm_Ex_-_1
1	6	B3	54	0	561_nm_Ex_-_2
1	6	B3	54	0	638_nm_Ex_-_1
1	6	B3	54	0	638_nm_Ex_-_2
1	6	B3	55	0	405_nm_Ex
1	6	B3	55	0	561_nm_Ex_-_1
1	6	B3	55	0	561_nm_Ex_-_2
1	6	B3	55	0	638_nm_Ex_-_1
1	6	B3	55	0	638_nm_Ex_-_2
1	6	B3	56	0	405_nm_Ex
1	6	B3	56	0	561_nm_Ex_-_1
1	6	B3	56	0	561_nm_Ex_-_2
1	6	B3	56	0	638_nm_Ex_-_1
1	6	B3	56	0	638_nm_Ex_-_2
1	6	B3	57	0	405_nm_Ex
1	6	B3	57	0	561_nm_Ex_-_1
1	6	B3	57	0	561_nm_Ex_-_2
1	6	B3	57	0	638_nm_Ex_-_1
1	6	B3	57	0	638_nm_Ex_-_2
1	6	B3	58	0	405_nm_Ex
1	6	B3	58	0	561_nm_Ex_-_1
1	6	B3	58	0	561_nm_Ex_-_2
1	6	B3	58	0	638_nm_Ex_-_1
